run_id,kind,weight_type,rng_seed,n,edges,seed_frac,seed_count,theta_mean,theta_sd,max_steps,final_adoption,steps_to_converge,xi_1,xi_2,xi_3,xi_inf
6110,random,inv_degree,6165032,100,240,0.03,3,0.45,0.1,50,0.11,2,0.6680555555555556,0.19027777777777782,0.01666666666666667,0.01666666666666667
6111,random,inv_degree,6166041,100,232,0.03,3,0.45,0.1,50,0.03,0,0.8059701492537314,0.2929104477611942,0.07649253731343289,0.0
6112,random,inv_degree,6167050,100,227,0.03,3,0.45,0.1,50,0.05,2,0.7289377289377289,0.24175824175824187,0.01831501831501832,0.01831501831501832
6113,random,inv_degree,6168059,100,245,0.03,3,0.45,0.1,50,0.08,2,0.7000000000000002,0.32352941176470607,0.0,0.0
6114,random,inv_degree,6169068,100,257,0.03,3,0.45,0.1,50,0.04,1,0.7528216704288944,0.2471783295711062,0.014672686230248314,0.0
6115,random,inv_degree,6170077,100,237,0.03,3,0.45,0.1,50,0.04,1,0.8309859154929577,0.2746478873239435,0.051643192488262886,0.0
6116,random,inv_degree,6171086,100,262,0.03,3,0.45,0.1,50,0.06,2,0.6855670103092784,0.12113402061855667,0.016752577319587625,0.016752577319587625
6117,random,inv_degree,6172095,100,232,0.03,3,0.45,0.1,50,0.09,3,0.6657608695652175,0.23097826086956524,0.044836956521739135,0.03260869565217391
6118,random,inv_degree,6173104,100,222,0.03,3,0.45,0.1,50,0.07,3,0.7625899280575539,0.2661870503597123,0.01798561151079137,0.01798561151079137
6119,random,inv_degree,6174113,100,261,0.03,3,0.45,0.1,50,0.09,2,0.6610878661087867,0.1464435146443515,0.0,0.0
6120,random,inv_degree,6175122,100,247,0.03,3,0.45,0.1,50,0.05,1,0.7450592885375499,0.3537549407114628,0.017786561264822157,0.0
6121,random,inv_degree,6176131,100,257,0.03,3,0.45,0.1,50,0.06,1,0.7113702623906709,0.1909620991253645,0.032069970845481056,0.017492711370262398
6122,random,inv_degree,6177140,100,226,0.03,3,0.45,0.1,50,0.06,1,0.7169811320754719,0.19457547169811326,0.025943396226415096,0.0
6123,random,inv_degree,6178149,100,240,0.03,3,0.45,0.1,50,0.06,1,0.7274193548387096,0.24999999999999997,0.048387096774193526,0.017741935483870958
6124,random,inv_degree,6179158,100,251,0.03,3,0.45,0.1,50,0.04,1,0.7363896848137536,0.2320916905444125,0.0,0.0
6125,random,inv_degree,6180167,100,255,0.03,3,0.45,0.1,50,0.05,1,0.7333333333333336,0.22463768115942037,0.01739130434782609,0.01739130434782609
6126,random,inv_degree,6181176,100,245,0.03,3,0.45,0.1,50,0.04,1,0.7169014084507039,0.2169014084507043,0.014084507042253518,0.0
6127,random,inv_degree,6182185,100,280,0.03,3,0.45,0.1,50,0.05,1,0.7067567567567569,0.1608108108108108,0.0,0.0
6128,random,inv_degree,6183194,100,235,0.03,3,0.45,0.1,50,0.05,1,0.758490566037736,0.3075471698113208,0.050943396226415125,0.018867924528301896
6129,random,inv_degree,6184203,100,255,0.03,3,0.45,0.1,50,0.08,2,0.7016949152542376,0.14406779661016952,0.016949152542372888,0.0
6130,random,inv_degree,6185212,100,245,0.03,3,0.45,0.1,50,0.11,6,0.5736263736263739,0.11318681318681321,0.0,0.0
6131,random,inv_degree,6186221,100,245,0.03,3,0.45,0.1,50,0.06,1,0.7229508196721314,0.2672131147540984,0.03606557377049179,0.03606557377049179
6132,random,inv_degree,6187230,100,264,0.03,3,0.45,0.1,50,0.03,0,0.7157738095238099,0.20684523809523814,0.06696428571428574,0.01785714285714286
6133,random,inv_degree,6188239,100,253,0.03,3,0.45,0.1,50,0.05,1,0.7289562289562291,0.24074074074074078,0.018518518518518517,0.018518518518518517
6134,random,inv_degree,6189248,100,240,0.03,3,0.45,0.1,50,0.08,2,0.7096153846153846,0.23846153846153856,0.04615384615384619,0.0
6135,random,inv_degree,6190257,100,259,0.03,3,0.45,0.1,50,0.05,2,0.740663900414938,0.17842323651452294,0.0,0.0
6136,random,inv_degree,6191266,100,225,0.03,3,0.45,0.1,50,0.04,1,0.7890909090909094,0.30909090909090925,0.09454545454545461,0.06545454545454552
6137,random,inv_degree,6192275,100,282,0.03,3,0.45,0.1,50,0.04,1,0.6847826086956521,0.14945652173913043,0.0,0.0
6138,random,inv_degree,6193284,100,240,0.03,3,0.45,0.1,50,0.05,1,0.7333333333333333,0.15694444444444447,0.0,0.0
6139,random,inv_degree,6194293,100,267,0.03,3,0.45,0.1,50,0.06,1,0.6996996996996997,0.1576576576576577,0.015015015015015017,0.0
6140,random,inv_degree,6195302,100,261,0.03,3,0.45,0.1,50,0.05,1,0.6755162241887905,0.20943952802359875,0.01474926253687315,0.0
6141,random,inv_degree,6196311,100,251,0.03,3,0.45,0.1,50,0.06,1,0.709030100334448,0.19899665551839452,0.0,0.0
6142,random,inv_degree,6197320,100,260,0.03,3,0.45,0.1,50,0.04,1,0.7586206896551724,0.19827586206896555,0.01896551724137931,0.01896551724137931
6143,random,inv_degree,6198329,100,239,0.03,3,0.45,0.1,50,0.04,1,0.7347266881028937,0.19292604501607719,0.032154340836012846,0.017684887459807067
6144,random,inv_degree,6199338,100,224,0.03,3,0.45,0.1,50,0.05,1,0.756134969325153,0.3895705521472392,0.053680981595092006,0.0
6145,random,inv_degree,6200347,100,258,0.03,3,0.45,0.1,50,0.05,1,0.7232142857142856,0.1811224489795918,0.033163265306122444,0.033163265306122444
6146,random,inv_degree,6201356,100,237,0.03,3,0.45,0.1,50,0.05,1,0.7396166134185306,0.2667731629392973,0.04792332268370609,0.017571884984025565
6147,random,inv_degree,6202365,100,246,0.03,3,0.45,0.1,50,0.03,0,0.7657480314960634,0.3070866141732285,0.015748031496062995,0.0
6148,random,inv_degree,6203374,100,245,0.03,3,0.45,0.1,50,0.05,1,0.7655737704918032,0.1655737704918033,0.0180327868852459,0.0180327868852459
6149,random,inv_degree,6204383,100,249,0.03,3,0.45,0.1,50,0.04,1,0.6894586894586893,0.18660968660968658,0.03133903133903133,0.017094017094017092
6150,random,inv_degree,6205392,100,235,0.03,3,0.45,0.1,50,0.04,1,0.7476190476190478,0.2809523809523811,0.06349206349206353,0.017460317460317468
6151,random,inv_degree,6206401,100,256,0.03,3,0.45,0.1,50,0.04,1,0.7441860465116277,0.18749999999999994,0.017441860465116272,0.017441860465116272
6152,random,inv_degree,6207410,100,244,0.03,3,0.45,0.1,50,0.07,2,0.744140625,0.25585937500000017,0.0,0.0
6153,random,inv_degree,6208419,100,246,0.03,3,0.45,0.1,50,0.05,2,0.7138157894736843,0.14638157894736842,0.014802631578947362,0.0
6154,random,inv_degree,6209428,100,245,0.03,3,0.45,0.1,50,0.05,2,0.7764705882352942,0.25294117647058834,0.0,0.0
6155,random,inv_degree,6210437,100,240,0.03,3,0.45,0.1,50,0.04,1,0.7692307692307694,0.2846153846153847,0.05000000000000002,0.019230769230769232
6156,random,inv_degree,6211446,100,230,0.03,3,0.45,0.1,50,0.06,2,0.7031249999999999,0.26562499999999994,0.04374999999999998,0.0
6157,random,inv_degree,6212455,100,266,0.03,3,0.45,0.1,50,0.04,1,0.7059859154929577,0.2588028169014084,0.0,0.0
6158,random,inv_degree,6213464,100,235,0.03,3,0.45,0.1,50,0.03,0,0.7830188679245282,0.1943396226415094,0.03396226415094339,0.018867924528301883
6159,random,inv_degree,6214473,100,262,0.03,3,0.45,0.1,50,0.04,1,0.7413194444444443,0.21006944444444442,0.0,0.0
6160,random,inv_degree,6215482,100,260,0.03,3,0.45,0.1,50,0.03,0,0.7275862068965516,0.11896551724137931,0.03620689655172414,0.018965517241379307
6161,random,inv_degree,6216491,100,267,0.03,3,0.45,0.1,50,0.03,0,0.6956521739130433,0.1180124223602484,0.0,0.0
6162,random,inv_degree,6217500,100,259,0.03,3,0.45,0.1,50,0.05,1,0.7007672634271102,0.17774936061381072,0.016624040920716114,0.016624040920716114
6163,random,inv_degree,6218509,100,239,0.03,3,0.45,0.1,50,0.14,4,0.5669099756690998,0.14963503649635035,0.0,0.0
6164,random,inv_degree,6219518,100,239,0.03,3,0.45,0.1,50,0.07,2,0.6768488745980713,0.19453376205787795,0.01768488745980708,0.01768488745980708
6165,random,inv_degree,6220527,100,250,0.03,3,0.45,0.1,50,0.05,1,0.7499999999999998,0.22999999999999995,0.038,0.019999999999999997
6166,random,inv_degree,6221536,100,241,0.03,3,0.45,0.1,50,0.07,2,0.7084942084942087,0.22586872586872608,0.015444015444015451,0.0
6167,random,inv_degree,6222545,100,242,0.03,3,0.45,0.1,50,0.04,1,0.7290502793296086,0.2946927374301675,0.07402234636871508,0.03351955307262569
6168,random,inv_degree,6223554,100,234,0.03,3,0.45,0.1,50,0.07,1,0.6577253218884119,0.22746781115879813,0.0579399141630901,0.030042918454935605
6169,random,inv_degree,6224563,100,257,0.03,3,0.45,0.1,50,0.04,1,0.683206106870229,0.16284987277353677,0.0,0.0
6170,random,inv_degree,6225572,100,236,0.03,3,0.45,0.1,50,0.04,1,0.7757009345794393,0.3247663551401868,0.03971962616822427,0.02102803738317755
6171,random,inv_degree,6226581,100,262,0.03,3,0.45,0.1,50,0.04,1,0.763888888888889,0.24999999999999983,0.036458333333333315,0.019097222222222206
6172,random,inv_degree,6227590,100,263,0.03,3,0.45,0.1,50,0.04,1,0.7594936708860758,0.24894514767932494,0.0,0.0
6173,random,inv_degree,6228599,100,236,0.03,3,0.45,0.1,50,0.04,1,0.7689393939393939,0.196969696969697,0.03787878787878789,0.03787878787878789
6174,random,inv_degree,6229608,100,267,0.03,3,0.45,0.1,50,0.05,1,0.6662817551963044,0.15704387990762125,0.0161662817551963,0.0161662817551963
6175,random,inv_degree,6230617,100,241,0.03,3,0.45,0.1,50,0.17,6,0.5146699266503667,0.10880195599022002,0.0,0.0
6176,random,inv_degree,6231626,100,270,0.03,3,0.45,0.1,50,0.05,2,0.6842105263157894,0.14868421052631572,0.0,0.0
6177,random,inv_degree,6232635,100,251,0.03,3,0.45,0.1,50,0.05,1,0.7510040160642573,0.25502008032128526,0.0,0.0
6178,random,inv_degree,6233644,100,248,0.03,3,0.45,0.1,50,0.04,1,0.8154761904761904,0.30753968253968256,0.013888888888888897,0.0
6179,random,inv_degree,6234653,100,252,0.03,3,0.45,0.1,50,0.05,2,0.7365771812080534,0.23993288590604028,0.01845637583892617,0.01845637583892617
6180,random,inv_degree,6235662,100,227,0.03,3,0.45,0.1,50,0.05,1,0.7847533632286998,0.38116591928251103,0.07174887892376676,0.0201793721973094
6181,random,inv_degree,6236671,100,257,0.03,3,0.45,0.1,50,0.04,1,0.7921810699588474,0.4506172839506172,0.0925925925925926,0.0411522633744856
6182,random,inv_degree,6237680,100,242,0.03,3,0.45,0.1,50,0.03,0,0.7906976744186043,0.2887596899224806,0.03488372093023257,0.0
6183,random,inv_degree,6238689,100,253,0.03,3,0.45,0.1,50,0.03,0,0.7643097643097645,0.23400673400673408,0.018518518518518517,0.018518518518518517
6184,random,inv_degree,6239698,100,245,0.03,3,0.45,0.1,50,0.04,1,0.7491803278688526,0.3147540983606557,0.08032786885245899,0.036065573770491785
6185,random,inv_degree,6240707,100,262,0.03,3,0.45,0.1,50,0.05,1,0.6423611111111114,0.08506944444444445,0.0,0.0
6186,random,inv_degree,6241716,100,232,0.03,3,0.45,0.1,50,0.07,1,0.7798507462686567,0.26679104477611937,0.01865671641791045,0.01865671641791045
6187,random,inv_degree,6242725,100,255,0.03,3,0.45,0.1,50,0.05,1,0.6840579710144926,0.20869565217391298,0.05072463768115942,0.03478260869565217
6188,random,inv_degree,6243734,100,226,0.03,3,0.45,0.1,50,0.09,2,0.7244525547445257,0.2773722627737227,0.031021897810218985,0.0
6189,random,inv_degree,6244743,100,246,0.03,3,0.45,0.1,50,0.03,0,0.7598684210526314,0.28782894736842096,0.031249999999999986,0.0
6190,random,inv_degree,6245752,100,254,0.03,3,0.45,0.1,50,0.04,1,0.7962427745664736,0.17341040462427745,0.0,0.0
6191,random,inv_degree,6246761,100,232,0.03,3,0.45,0.1,50,0.06,2,0.7294776119402987,0.2593283582089551,0.042910447761194015,0.0
6192,random,inv_degree,6247770,100,231,0.03,3,0.45,0.1,50,0.06,3,0.7342007434944239,0.22304832713754652,0.016728624535315997,0.0
6193,random,inv_degree,6248779,100,237,0.03,3,0.45,0.1,50,0.04,1,0.7465564738292009,0.2658402203856749,0.026170798898071623,0.0
6194,random,inv_degree,6249788,100,242,0.03,3,0.45,0.1,50,0.03,0,0.7857142857142855,0.2386363636363635,0.050324675324675286,0.035714285714285685
6195,random,inv_degree,6250797,100,238,0.03,3,0.45,0.1,50,0.05,1,0.7270992366412213,0.2900763358778626,0.01526717557251908,0.0
6196,random,inv_degree,6251806,100,265,0.03,3,0.45,0.1,50,0.06,2,0.6791044776119405,0.17910447761194026,0.0,0.0
6197,random,inv_degree,6252815,100,253,0.03,3,0.45,0.1,50,0.04,1,0.7614213197969543,0.266497461928934,0.04060913705583756,0.0
6198,random,inv_degree,6253824,100,267,0.03,3,0.45,0.1,50,0.03,0,0.7372372372372371,0.2837837837837838,0.030030030030030037,0.0
6199,random,inv_degree,6254833,100,241,0.03,3,0.45,0.1,50,0.07,1,0.6613691931540343,0.18581907090464547,0.01466992665036675,0.0
6200,random,inv_degree,6255842,100,258,0.03,3,0.45,0.1,50,0.03,0,0.7266081871345031,0.19298245614035084,0.03362573099415205,0.017543859649122806
6201,random,inv_degree,6256851,100,260,0.03,3,0.45,0.1,50,0.04,1,0.7000000000000001,0.15689655172413788,0.0,0.0
6202,random,inv_degree,6257860,100,255,0.03,3,0.45,0.1,50,0.04,1,0.6696202531645572,0.1392405063291139,0.016455696202531643,0.016455696202531643
6203,random,inv_degree,6258869,100,251,0.03,3,0.45,0.1,50,0.03,0,0.7864321608040202,0.2537688442211055,0.020100502512562818,0.0
6204,random,inv_degree,6259878,100,259,0.03,3,0.45,0.1,50,0.04,1,0.7228739002932548,0.1348973607038123,0.01759530791788856,0.01759530791788856
6205,random,inv_degree,6260887,100,262,0.03,3,0.45,0.1,50,0.04,1,0.6997041420118343,0.1715976331360947,0.0,0.0
6206,random,inv_degree,6261896,100,254,0.03,3,0.45,0.1,50,0.06,3,0.7499999999999996,0.2601626016260161,0.06910569105691056,0.020325203252032513
6207,random,inv_degree,6262905,100,238,0.03,3,0.45,0.1,50,0.05,1,0.7259615384615384,0.29006410256410253,0.014423076923076919,0.0
6208,random,inv_degree,6263914,100,273,0.03,3,0.45,0.1,50,0.04,1,0.700361010830325,0.15523465703971118,0.0,0.0
6209,random,inv_degree,6264923,100,251,0.03,3,0.45,0.1,50,0.03,0,0.7380952380952382,0.17042606516290723,0.015037593984962405,0.0
6210,random,inv_degree,6265932,100,252,0.03,3,0.45,0.1,50,0.06,2,0.7177419354838711,0.28024193548387094,0.020161290322580645,0.020161290322580645
6211,random,inv_degree,6266941,100,229,0.03,3,0.45,0.1,50,0.03,0,0.7933579335793357,0.26014760147601484,0.0,0.0
6212,random,inv_degree,6267950,100,253,0.03,3,0.45,0.1,50,0.05,1,0.7373737373737375,0.17508417508417504,0.018518518518518514,0.018518518518518514
6213,random,inv_degree,6268959,100,264,0.03,3,0.45,0.1,50,0.11,4,0.5854922279792745,0.12953367875647662,0.015544041450777204,0.0
6214,random,inv_degree,6269968,100,233,0.03,3,0.45,0.1,50,0.05,1,0.7921348314606739,0.303370786516854,0.0711610486891386,0.03745318352059926
6215,random,inv_degree,6270977,100,249,0.03,3,0.45,0.1,50,0.06,1,0.7270916334661353,0.23505976095617528,0.03187250996015935,0.0
6216,random,inv_degree,6271986,100,253,0.03,3,0.45,0.1,50,0.04,1,0.7002518891687659,0.20654911838790935,0.0,0.0
6217,random,inv_degree,6272995,100,254,0.03,3,0.45,0.1,50,0.05,1,0.7499999999999999,0.20777027027027015,0.015202702702702691,0.0
6218,random,inv_degree,6274004,100,240,0.03,3,0.45,0.1,50,0.05,2,0.8057692307692306,0.3173076923076922,0.05192307692307691,0.019230769230769225
6219,random,inv_degree,6275013,100,239,0.03,3,0.45,0.1,50,0.08,1,0.6839080459770112,0.1436781609195402,0.01915708812260536,0.01915708812260536
6220,random,inv_degree,6276022,100,258,0.03,3,0.45,0.1,50,0.05,1,0.7541322314049586,0.28719008264462803,0.0578512396694215,0.02066115702479339
6221,random,inv_degree,6277031,100,258,0.03,3,0.45,0.1,50,0.04,1,0.7529239766081874,0.19298245614035095,0.014619883040935675,0.0
6222,random,inv_degree,6278040,100,251,0.03,3,0.45,0.1,50,0.05,1,0.6991404011461319,0.1848137535816619,0.017191977077363894,0.017191977077363894
6223,random,inv_degree,6279049,100,263,0.03,3,0.45,0.1,50,0.06,2,0.6721068249258157,0.15281899109792282,0.04896142433234419,0.017804154302670613
6224,random,inv_degree,6280058,100,247,0.03,3,0.45,0.1,50,0.06,1,0.6732673267326731,0.20297029702970285,0.0,0.0
6225,random,inv_degree,6281067,100,235,0.03,3,0.45,0.1,50,0.06,1,0.7790697674418606,0.35348837209302314,0.05581395348837206,0.020930232558139517
6226,random,inv_degree,6282076,100,257,0.03,3,0.45,0.1,50,0.05,1,0.7463556851311954,0.11807580174927117,0.0,0.0
6227,random,inv_degree,6283085,100,277,0.03,3,0.45,0.1,50,0.04,1,0.7037533512064343,0.0911528150134048,0.0,0.0
6228,random,inv_degree,6284094,100,225,0.03,3,0.45,0.1,50,0.04,1,0.7890909090909086,0.26545454545454533,0.03636363636363635,0.03636363636363635
6229,random,inv_degree,6285103,100,267,0.03,3,0.45,0.1,50,0.04,1,0.7614840989399294,0.19964664310954058,0.0353356890459364,0.0
6230,random,inv_degree,6286112,100,252,0.03,3,0.45,0.1,50,0.05,2,0.7399328859060403,0.14765100671140938,0.0,0.0
6231,random,inv_degree,6287121,100,266,0.03,3,0.45,0.1,50,0.03,0,0.7874251497005986,0.2769461077844311,0.05089820359281437,0.01796407185628742
6232,random,inv_degree,6288130,100,236,0.03,3,0.45,0.1,50,0.07,2,0.7165605095541403,0.25159235668789814,0.03184713375796178,0.017515923566878984
6233,random,inv_degree,6289139,100,228,0.03,3,0.45,0.1,50,0.06,2,0.6954976303317536,0.15639810426540282,0.0,0.0
6234,random,inv_degree,6290148,100,238,0.03,3,0.45,0.1,50,0.09,3,0.714622641509434,0.12264150943396226,0.0,0.0
6235,random,inv_degree,6291157,100,252,0.03,3,0.45,0.1,50,0.04,1,0.739942528735632,0.21982758620689655,0.03304597701149425,0.017241379310344824
6236,random,inv_degree,6292166,100,245,0.03,3,0.45,0.1,50,0.04,1,0.7478873239436614,0.21267605633802822,0.026760563380281693,0.0
6237,random,inv_degree,6293175,100,236,0.03,3,0.45,0.1,50,0.06,2,0.7245222929936306,0.2117834394904458,0.06847133757961782,0.052547770700636924
6238,random,inv_degree,6294184,100,220,0.03,3,0.45,0.1,50,0.07,1,0.6910714285714287,0.2642857142857143,0.05000000000000001,0.017857142857142856
6239,random,inv_degree,6295193,100,264,0.03,3,0.45,0.1,50,0.07,2,0.697033898305085,0.2754237288135594,0.0,0.0
6240,random,inv_degree,6296202,100,253,0.03,3,0.45,0.1,50,0.04,1,0.7692307692307692,0.20242914979757093,0.0,0.0
6241,random,inv_degree,6297211,100,260,0.03,3,0.45,0.1,50,0.03,0,0.7264705882352942,0.16029411764705878,0.0,0.0
6242,random,inv_degree,6298220,100,241,0.03,3,0.45,0.1,50,0.07,1,0.6810584958217268,0.23955431754874654,0.03203342618384401,0.01671309192200557
6243,random,inv_degree,6299229,100,266,0.03,3,0.45,0.1,50,0.06,1,0.7320359281437125,0.2410179640718563,0.016467065868263478,0.0
6244,random,inv_degree,6300238,100,233,0.03,3,0.45,0.1,50,0.07,2,0.7066246056782335,0.1135646687697161,0.0,0.0
6245,random,inv_degree,6301247,100,250,0.03,3,0.45,0.1,50,0.08,3,0.7087500000000002,0.18499999999999997,0.029999999999999992,0.01625
6246,random,inv_degree,6302256,100,272,0.03,3,0.45,0.1,50,0.04,1,0.7607913669064746,0.26618705035971213,0.05575539568345321,0.019784172661870485
6247,random,inv_degree,6303265,100,241,0.03,3,0.45,0.1,50,0.09,1,0.6715210355987057,0.23462783171521023,0.03236245954692557,0.0
6248,random,inv_degree,6304274,100,247,0.03,3,0.45,0.1,50,0.04,1,0.7541254125412541,0.24587458745874588,0.03630363036303629,0.03630363036303629
6249,random,inv_degree,6305283,100,233,0.03,3,0.45,0.1,50,0.06,2,0.7534562211981568,0.20046082949308752,0.018433179723502308,0.0
6250,random,inv_degree,6306292,100,266,0.03,3,0.45,0.1,50,0.06,1,0.7005208333333334,0.18359375000000003,0.01692708333333334,0.01692708333333334
6251,random,inv_degree,6307301,100,239,0.03,3,0.45,0.1,50,0.04,1,0.7942122186495177,0.27491961414791005,0.06591639871382637,0.03536977491961415
6252,random,inv_degree,6308310,100,218,0.03,3,0.45,0.1,50,0.08,2,0.7180851063829782,0.2446808510638299,0.05141843971631208,0.035460992907801435
6253,random,inv_degree,6309319,100,220,0.03,3,0.45,0.1,50,0.07,2,0.6802325581395348,0.14302325581395348,0.0,0.0
6254,random,inv_degree,6310328,100,242,0.03,3,0.45,0.1,50,0.1,2,0.6041666666666666,0.19240196078431365,0.0,0.0
6255,random,inv_degree,6311337,100,215,0.03,3,0.45,0.1,50,0.09,1,0.6649350649350649,0.2545454545454546,0.045454545454545456,0.031168831168831165
6256,random,inv_degree,6312346,100,221,0.03,3,0.45,0.1,50,0.12,5,0.655913978494624,0.1702508960573478,0.016129032258064533,0.0
6257,random,inv_degree,6313355,100,260,0.03,3,0.45,0.1,50,0.03,0,0.7588235294117646,0.2588235294117647,0.03235294117647058,0.017647058823529408
6258,random,inv_degree,6314364,100,258,0.03,3,0.45,0.1,50,0.06,2,0.7003424657534247,0.20205479452054786,0.0,0.0
6259,random,inv_degree,6315373,100,266,0.03,3,0.45,0.1,50,0.06,1,0.6653645833333331,0.1783854166666666,0.0,0.0
6260,random,inv_degree,6316382,100,237,0.03,3,0.45,0.1,50,0.08,1,0.6996197718631177,0.3441064638783268,0.08174904942965777,0.01901140684410646
6261,random,inv_degree,6317391,100,253,0.03,3,0.45,0.1,50,0.08,2,0.7171717171717171,0.2525252525252524,0.030303030303030287,0.0
6262,random,inv_degree,6318400,100,264,0.03,3,0.45,0.1,50,0.04,1,0.6975524475524474,0.236013986013986,0.013986013986013988,0.0
6263,random,inv_degree,6319409,100,242,0.03,3,0.45,0.1,50,0.07,2,0.644607843137255,0.16053921568627455,0.02941176470588235,0.01593137254901961
6264,random,inv_degree,6320418,100,231,0.03,3,0.45,0.1,50,0.05,2,0.7509293680297393,0.26951672862453513,0.05018587360594793,0.018587360594795526
6265,random,inv_degree,6321427,100,235,0.03,3,0.45,0.1,50,0.05,2,0.7233009708737864,0.2029126213592233,0.03980582524271845,0.0
