run_id,kind,weight_type,rng_seed,n,edges,seed_frac,seed_count,theta_mean,theta_sd,max_steps,alpha,final_adoption,steps_to_converge,xi
279,random,uniform,281553,100,245,0.03,3,0.45,0.1,50,1.5,0.11,3,0.6726109559436683
280,random,uniform,282562,100,244,0.03,3,0.45,0.1,50,1.5,0.05,2,0.7963809496653498
281,random,uniform,283571,100,242,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8339988106054631
282,random,uniform,284580,100,269,0.03,3,0.45,0.1,50,1.5,0.08,3,0.6924969760034194
283,random,uniform,285589,100,252,0.03,3,0.45,0.1,50,1.5,0.08,3,0.712550155757388
284,random,uniform,286598,100,233,0.03,3,0.45,0.1,50,1.5,0.07,2,0.7418570771591027
285,random,uniform,287607,100,260,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8065815990501635
286,random,uniform,288616,100,259,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8062929803625271
287,random,uniform,289625,100,261,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8110456675609313
288,random,uniform,290634,100,237,0.03,3,0.45,0.1,50,1.5,0.05,1,0.78918975572374
289,random,uniform,291643,100,245,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8175238963139612
290,random,uniform,292652,100,241,0.03,3,0.45,0.1,50,1.5,0.06,2,0.7890280395355915
291,random,uniform,293661,100,272,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8138983283762758
292,random,uniform,294670,100,237,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7853968229916091
293,random,uniform,295679,100,258,0.03,3,0.45,0.1,50,1.5,0.08,2,0.739124039139708
294,random,uniform,296688,100,233,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7800545315551071
295,random,uniform,297697,100,253,0.03,3,0.45,0.1,50,1.5,0.09,2,0.6846357800710952
296,random,uniform,298706,100,235,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8015040097700127
297,random,uniform,299715,100,258,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8236539061223763
298,random,uniform,300724,100,238,0.03,3,0.45,0.1,50,1.5,0.05,1,0.786932838823442
299,random,uniform,301733,100,231,0.03,3,0.45,0.1,50,1.5,0.08,1,0.7338628537423999
300,random,uniform,302742,100,257,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8226994743133406
301,random,uniform,303751,100,238,0.03,3,0.45,0.1,50,1.5,0.05,1,0.812507110305531
302,random,uniform,304760,100,268,0.03,3,0.45,0.1,50,1.5,0.06,2,0.7486397354595706
303,random,uniform,305769,100,249,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8283405578013736
304,random,uniform,306778,100,227,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7925251668967057
305,random,uniform,307787,100,218,0.03,3,0.45,0.1,50,1.5,0.09,2,0.7188199415835385
306,random,uniform,308796,100,239,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8450514157274911
307,random,uniform,309805,100,253,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7822799612751636
308,random,uniform,310814,100,232,0.03,3,0.45,0.1,50,1.5,0.09,2,0.7572023301970853
309,random,uniform,311823,100,244,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7957491097090778
310,random,uniform,312832,100,212,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8248167609042089
311,random,uniform,313841,100,242,0.03,3,0.45,0.1,50,1.5,0.07,1,0.7406217403143991
312,random,uniform,314850,100,248,0.03,3,0.45,0.1,50,1.5,0.08,2,0.7175059339352409
313,random,uniform,315859,100,245,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8252730537468063
314,random,uniform,316868,100,243,0.03,3,0.45,0.1,50,1.5,0.06,2,0.7661857051791382
315,random,uniform,317877,100,219,0.03,3,0.45,0.1,50,1.5,0.06,1,0.8087600653060503
316,random,uniform,318886,100,255,0.03,3,0.45,0.1,50,1.5,0.04,1,0.811741537662287
317,random,uniform,319895,100,239,0.03,3,0.45,0.1,50,1.5,0.06,2,0.7851697406438352
318,random,uniform,320904,100,240,0.03,3,0.45,0.1,50,1.5,0.08,4,0.7206728022463428
319,random,uniform,321913,100,256,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8386112206403373
320,random,uniform,322922,100,239,0.03,3,0.45,0.1,50,1.5,0.09,3,0.7090867222357204
321,random,uniform,323931,100,240,0.03,3,0.45,0.1,50,1.5,0.14,4,0.564521199122207
322,random,uniform,324940,100,270,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7822696322416598
323,random,uniform,325949,100,264,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8363267219677053
324,random,uniform,326958,100,217,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8411905190232847
325,random,uniform,327967,100,225,0.03,3,0.45,0.1,50,1.5,0.06,2,0.7756894250256257
326,random,uniform,328976,100,236,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7825301573145674
327,random,uniform,329985,100,242,0.03,3,0.45,0.1,50,1.5,0.07,1,0.7391816535047478
328,random,uniform,330994,100,256,0.03,3,0.45,0.1,50,1.5,0.09,2,0.7021922224990845
329,random,uniform,332003,100,253,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8411415606708598
330,random,uniform,333012,100,253,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8173092514876885
331,random,uniform,334021,100,248,0.03,3,0.45,0.1,50,1.5,0.06,2,0.7526573799357773
332,random,uniform,335030,100,224,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7727386779938086
333,random,uniform,336039,100,234,0.03,3,0.45,0.1,50,1.5,0.08,3,0.7396293323019663
334,random,uniform,337048,100,259,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8112914333891195
335,random,uniform,338057,100,257,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8057844442173692
336,random,uniform,339066,100,277,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7577427017975202
337,random,uniform,340075,100,208,0.03,3,0.45,0.1,50,1.5,0.06,1,0.8002085537536603
338,random,uniform,341084,100,253,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8474944098089716
339,random,uniform,342093,100,255,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7903779656650723
340,random,uniform,343102,100,223,0.03,3,0.45,0.1,50,1.5,0.07,2,0.7392405597286548
341,random,uniform,344111,100,281,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7522607158807534
342,random,uniform,345120,100,233,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8461826509379782
343,random,uniform,346129,100,214,0.03,3,0.45,0.1,50,1.5,0.08,1,0.7384073462953333
344,random,uniform,347138,100,264,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8198470239056374
345,random,uniform,348147,100,271,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8058230577565644
346,random,uniform,349156,100,255,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7715208113729821
347,random,uniform,350165,100,256,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8113380963819626
348,random,uniform,351174,100,251,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7380088779995561
349,random,uniform,352183,100,239,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7828202060135975
350,random,uniform,353192,100,253,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8136202774306796
351,random,uniform,354201,100,256,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8342635653161952
352,random,uniform,355210,100,257,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7824315915592053
353,random,uniform,356219,100,232,0.03,3,0.45,0.1,50,1.5,0.08,2,0.7303399179295372
354,random,uniform,357228,100,240,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7771081961568342
355,random,uniform,358237,100,271,0.03,3,0.45,0.1,50,1.5,0.08,3,0.7020267314121099
356,random,uniform,359246,100,248,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7772230486644547
357,random,uniform,360255,100,265,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8106580285435144
358,random,uniform,361264,100,228,0.03,3,0.45,0.1,50,1.5,0.06,2,0.773903753378342
359,random,uniform,362273,100,249,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7645081267112553
360,random,uniform,363282,100,242,0.03,3,0.45,0.1,50,1.5,0.08,1,0.7134682615417104
361,random,uniform,364291,100,265,0.03,3,0.45,0.1,50,1.5,0.08,3,0.7081506378381571
362,random,uniform,365300,100,229,0.03,3,0.45,0.1,50,1.5,0.07,3,0.7429980495726101
363,random,uniform,366309,100,252,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7700474092709151
364,random,uniform,367318,100,241,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7760114988673323
365,random,uniform,368327,100,278,0.03,3,0.45,0.1,50,1.5,0.07,1,0.7389250367719117
366,random,uniform,369336,100,271,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7781688540212331
367,random,uniform,370345,100,229,0.03,3,0.45,0.1,50,1.5,0.07,1,0.7613391150103022
368,random,uniform,371354,100,243,0.03,3,0.45,0.1,50,1.5,0.08,2,0.7126502865163754
369,random,uniform,372363,100,243,0.03,3,0.45,0.1,50,1.5,0.06,2,0.7780097616612491
370,random,uniform,373372,100,278,0.03,3,0.45,0.1,50,1.5,0.04,1,0.7879193319107509
371,random,uniform,374381,100,227,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8365366443724791
372,random,uniform,375390,100,245,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7783506618473269
373,random,uniform,376399,100,237,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7886914307744375
374,random,uniform,377408,100,243,0.03,3,0.45,0.1,50,1.5,0.07,2,0.7419517632343725
375,random,uniform,378417,100,265,0.03,3,0.45,0.1,50,1.5,0.06,2,0.7517477873315763
376,random,uniform,379426,100,234,0.03,3,0.45,0.1,50,1.5,0.07,1,0.75699924316931
377,random,uniform,380435,100,248,0.03,3,0.45,0.1,50,1.5,0.07,2,0.7567863112330087
378,random,uniform,381444,100,227,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7713192051058866
379,random,uniform,382453,100,254,0.03,3,0.45,0.1,50,1.5,0.05,1,0.790502567896882
380,random,uniform,383462,100,239,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7833602320103406
381,random,uniform,384471,100,248,0.03,3,0.45,0.1,50,1.5,0.04,1,0.820994678773202
382,random,uniform,385480,100,244,0.03,3,0.45,0.1,50,1.5,0.07,1,0.7457323186683539
383,random,uniform,386489,100,236,0.03,3,0.45,0.1,50,1.5,0.06,2,0.7791987586729577
384,random,uniform,387498,100,264,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8371368652673667
385,random,uniform,388507,100,264,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8210276237895429
386,random,uniform,389516,100,254,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7624337809025522
387,random,uniform,390525,100,274,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7537149789535127
388,random,uniform,391534,100,257,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7730910562458252
389,random,uniform,392543,100,263,0.03,3,0.45,0.1,50,1.5,0.1,3,0.6493215653415373
390,random,uniform,393552,100,229,0.03,3,0.45,0.1,50,1.5,0.07,1,0.741099820079063
391,random,uniform,394561,100,239,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8213260350916921
392,random,uniform,395570,100,248,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7896991170927898
393,random,uniform,396579,100,269,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7940776983550841
394,random,uniform,397588,100,254,0.03,3,0.45,0.1,50,1.5,0.04,1,0.820817596344417
395,random,uniform,398597,100,261,0.03,3,0.45,0.1,50,1.5,0.07,2,0.7383102205099914
396,random,uniform,399606,100,226,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8369166385460245
397,random,uniform,400615,100,254,0.03,3,0.45,0.1,50,1.5,0.07,1,0.7479411289164466
398,random,uniform,401624,100,246,0.03,3,0.45,0.1,50,1.5,0.05,1,0.80631155156521
399,random,uniform,402633,100,260,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8166531238053513
400,random,uniform,403642,100,239,0.03,3,0.45,0.1,50,1.5,0.07,1,0.7608128018163066
401,random,uniform,404651,100,235,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8379464441271166
402,random,uniform,405660,100,244,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8055914357050259
403,random,uniform,406669,100,237,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8399596341189206
404,random,uniform,407678,100,264,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7697229989884056
405,random,uniform,408687,100,239,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7967917424938551
406,random,uniform,409696,100,237,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7666528038460185
407,random,uniform,410705,100,240,0.03,3,0.45,0.1,50,1.5,0.09,2,0.7102730466394718
408,random,uniform,411714,100,265,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7763424410444943
409,random,uniform,412723,100,238,0.03,3,0.45,0.1,50,1.5,0.05,2,0.8061616804481767
410,random,uniform,413732,100,234,0.03,3,0.45,0.1,50,1.5,0.09,2,0.7345845679273291
411,random,uniform,414741,100,252,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8510392663325678
412,random,uniform,415750,100,269,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8007283241248282
413,random,uniform,416759,100,256,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8122311906783288
414,random,uniform,417768,100,247,0.03,3,0.45,0.1,50,1.5,0.04,1,0.810450261747064
415,random,uniform,418777,100,255,0.03,3,0.45,0.1,50,1.5,0.1,3,0.6602814058481247
416,random,uniform,419786,100,243,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8295122230291766
417,random,uniform,420795,100,240,0.03,3,0.45,0.1,50,1.5,0.06,1,0.758852084213905
418,random,uniform,421804,100,235,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8099067015558943
419,random,uniform,422813,100,268,0.03,3,0.45,0.1,50,1.5,0.1,2,0.6417844200132383
420,random,uniform,423822,100,225,0.03,3,0.45,0.1,50,1.5,0.07,1,0.7614237116002508
421,random,uniform,424831,100,231,0.03,3,0.45,0.1,50,1.5,0.08,2,0.7349761948032655
422,random,uniform,425840,100,255,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7579176867692266
423,random,uniform,426849,100,224,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8098731948975856
424,random,uniform,427858,100,241,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8234662282394238
425,random,uniform,428867,100,266,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8373728938925344
426,random,uniform,429876,100,264,0.03,3,0.45,0.1,50,1.5,0.08,3,0.7039694520484631
427,random,uniform,430885,100,239,0.03,3,0.45,0.1,50,1.5,0.06,2,0.7661563922982437
428,random,uniform,431894,100,264,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7863926069277326
429,random,uniform,432903,100,249,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8454467974590963
430,random,uniform,433912,100,254,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7655257662266639
431,random,uniform,434921,100,253,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8453482618794875
432,random,uniform,435930,100,255,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8002402309149929
433,random,uniform,436939,100,253,0.03,3,0.45,0.1,50,1.5,0.06,2,0.7931822837346659
434,random,uniform,437948,100,259,0.03,3,0.45,0.1,50,1.5,0.05,1,0.782342231527887
435,random,uniform,438957,100,236,0.03,3,0.45,0.1,50,1.5,0.07,1,0.7671035517008657
436,random,uniform,439966,100,239,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7924405851633967
437,random,uniform,440975,100,243,0.03,3,0.45,0.1,50,1.5,0.07,1,0.7556992606994499
438,random,uniform,441984,100,254,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8179209565749823
439,random,uniform,442993,100,250,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7417614918260632
440,random,uniform,444002,100,242,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8218371145001597
441,random,uniform,445011,100,240,0.03,3,0.45,0.1,50,1.5,0.04,1,0.805973809849693
442,random,uniform,446020,100,248,0.03,3,0.45,0.1,50,1.5,0.04,1,0.7999676103316868
443,random,uniform,447029,100,226,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8041062294274062
444,random,uniform,448038,100,248,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8061053502596234
445,random,uniform,449047,100,257,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8141885874829471
446,random,uniform,450056,100,266,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8279285558392988
447,random,uniform,451065,100,268,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7643389662663301
448,random,uniform,452074,100,253,0.03,3,0.45,0.1,50,1.5,0.05,1,0.798525060348344
449,random,uniform,453083,100,253,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8427979078636382
450,random,uniform,454092,100,232,0.03,3,0.45,0.1,50,1.5,0.06,3,0.7849729380889321
451,random,uniform,455101,100,231,0.03,3,0.45,0.1,50,1.5,0.12,2,0.6516532531288278
452,random,uniform,456110,100,255,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7929515551936075
453,random,uniform,457119,100,248,0.03,3,0.45,0.1,50,1.5,0.03,0,0.840607546918803
454,random,uniform,458128,100,238,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8304817667176401
455,random,uniform,459137,100,257,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7953496870949323
456,random,uniform,460146,100,235,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8141083024577729
457,random,uniform,461155,100,250,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7780844830706785
458,random,uniform,462164,100,264,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8044565892242594
459,random,uniform,463173,100,242,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7764941260058326
460,random,uniform,464182,100,223,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7821748590397071
461,random,uniform,465191,100,231,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8153648052947671
462,random,uniform,466200,100,262,0.03,3,0.45,0.1,50,1.5,0.05,2,0.7784725649948518
463,random,uniform,467209,100,234,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8424338348518521
464,random,uniform,468218,100,244,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7578827027564263
465,random,uniform,469227,100,237,0.03,3,0.45,0.1,50,1.5,0.07,2,0.7655624443072601
466,random,uniform,470236,100,244,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8459684751069133
467,random,uniform,471245,100,240,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7911302641488954
468,random,uniform,472254,100,262,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8010143466964276
469,random,uniform,473263,100,242,0.03,3,0.45,0.1,50,1.5,0.1,2,0.6689549100201382
470,random,uniform,474272,100,225,0.03,3,0.45,0.1,50,1.5,0.1,3,0.7217534988922232
471,random,uniform,475281,100,232,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8293030491591279
472,random,uniform,476290,100,260,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8093960431537686
473,random,uniform,477299,100,262,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8088723838973714
474,random,uniform,478308,100,259,0.03,3,0.45,0.1,50,1.5,0.06,2,0.758429283287269
475,random,uniform,479317,100,233,0.03,3,0.45,0.1,50,1.5,0.08,1,0.735741332010988
476,random,uniform,480326,100,235,0.03,3,0.45,0.1,50,1.5,0.12,4,0.6472758692364732
477,random,uniform,481335,100,233,0.03,3,0.45,0.1,50,1.5,0.09,3,0.7206903469359182
478,random,uniform,482344,100,239,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8038942357783138
479,random,uniform,483353,100,230,0.03,3,0.45,0.1,50,1.5,0.09,2,0.7224615317669142
480,random,uniform,484362,100,229,0.03,3,0.45,0.1,50,1.5,0.08,2,0.7635691326838119
481,random,uniform,485371,100,232,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7963340733653896
482,random,uniform,486380,100,261,0.03,3,0.45,0.1,50,1.5,0.06,2,0.7765443080580451
483,random,uniform,487389,100,211,0.03,3,0.45,0.1,50,1.5,0.1,3,0.6879296111798674
484,random,uniform,488398,100,241,0.03,3,0.45,0.1,50,1.5,0.08,3,0.7294522985406161
485,random,uniform,489407,100,232,0.03,3,0.45,0.1,50,1.5,0.07,1,0.7496747623840321
486,random,uniform,490416,100,240,0.03,3,0.45,0.1,50,1.5,0.06,2,0.7705194636322217
487,random,uniform,491425,100,265,0.03,3,0.45,0.1,50,1.5,0.04,1,0.793844321034152
488,random,uniform,492434,100,242,0.03,3,0.45,0.1,50,1.5,0.07,2,0.7735660106399211
489,random,uniform,493443,100,244,0.03,3,0.45,0.1,50,1.5,0.04,1,0.7894947166126524
490,random,uniform,494452,100,241,0.03,3,0.45,0.1,50,1.5,0.06,3,0.7638535920430175
491,random,uniform,495461,100,231,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8336226782420357
492,random,uniform,496470,100,232,0.03,3,0.45,0.1,50,1.5,0.06,2,0.752586595583127
493,random,uniform,497479,100,256,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8164302338976616
494,random,uniform,498488,100,231,0.03,3,0.45,0.1,50,1.5,0.08,2,0.7455326011737337
495,random,uniform,499497,100,246,0.03,3,0.45,0.1,50,1.5,0.08,1,0.7255818952416164
496,random,uniform,500506,100,249,0.03,3,0.45,0.1,50,1.5,0.07,1,0.729955007556763
497,random,uniform,501515,100,265,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8188051818016971
498,random,uniform,502524,100,224,0.03,3,0.45,0.1,50,1.5,0.07,2,0.7706771244678735
499,random,uniform,503533,100,235,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8271274475733054
500,random,uniform,504542,100,219,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7949875158876926
501,random,uniform,505551,100,264,0.03,3,0.45,0.1,50,1.5,0.06,2,0.760087057331145
502,random,uniform,506560,100,249,0.03,3,0.45,0.1,50,1.5,0.05,2,0.7827646154137189
503,random,uniform,507569,100,249,0.03,3,0.45,0.1,50,1.5,0.09,2,0.7157709329411316
504,random,uniform,508578,100,228,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8376309311383888
505,random,uniform,509587,100,254,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8418951032012651
506,random,uniform,510596,100,231,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8364633094317795
507,random,uniform,511605,100,249,0.03,3,0.45,0.1,50,1.5,0.07,1,0.7327334713102119
508,random,uniform,512614,100,252,0.03,3,0.45,0.1,50,1.5,0.09,3,0.670803309408355
509,random,uniform,513623,100,246,0.03,3,0.45,0.1,50,1.5,0.06,2,0.7945629141108428
510,random,uniform,514632,100,244,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8194129083151914
511,random,uniform,515641,100,229,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8398463647567478
512,random,uniform,516650,100,234,0.03,3,0.45,0.1,50,1.5,0.1,3,0.6962804372118473
513,random,uniform,517659,100,261,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7898682649685727
514,random,uniform,518668,100,256,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8339649281857601
515,random,uniform,519677,100,238,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7870526803742997
516,random,uniform,520686,100,248,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7759171469700682
517,random,uniform,521695,100,247,0.03,3,0.45,0.1,50,1.5,0.11,2,0.64348782010107
518,random,uniform,522704,100,259,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8442314221614927
519,random,uniform,523713,100,237,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8173922256358438
520,random,uniform,524722,100,251,0.03,3,0.45,0.1,50,1.5,0.06,2,0.7562818841531341
521,random,uniform,525731,100,265,0.03,3,0.45,0.1,50,1.5,0.07,2,0.7325738801447415
522,random,uniform,526740,100,287,0.03,3,0.45,0.1,50,1.5,0.06,2,0.710289959106688
523,random,uniform,527749,100,255,0.03,3,0.45,0.1,50,1.5,0.07,2,0.7233181401326063
524,random,uniform,528758,100,241,0.03,3,0.45,0.1,50,1.5,0.08,1,0.7238498442572114
525,random,uniform,529767,100,260,0.03,3,0.45,0.1,50,1.5,0.11,3,0.6027713090143949
526,random,uniform,530776,100,249,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8453276079245465
527,random,uniform,531785,100,233,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7869765790689957
528,random,uniform,532794,100,275,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7527261080924351
529,random,uniform,533803,100,223,0.03,3,0.45,0.1,50,1.5,0.06,2,0.778139654678131
530,random,uniform,534812,100,241,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8368622278166014
531,random,uniform,535821,100,241,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8023745920124011
532,random,uniform,536830,100,242,0.03,3,0.45,0.1,50,1.5,0.1,4,0.6741247436078794
533,random,uniform,537839,100,259,0.03,3,0.45,0.1,50,1.5,0.04,1,0.7987402224112471
534,random,uniform,538848,100,248,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8232695054885548
535,random,uniform,539857,100,284,0.03,3,0.45,0.1,50,1.5,0.05,1,0.7789288124835012
536,random,uniform,540866,100,216,0.03,3,0.45,0.1,50,1.5,0.06,1,0.7671484365955227
537,random,uniform,541875,100,242,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8060078229745341
538,random,uniform,542884,100,227,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8190315781493244
